# units: length=mm, velocity=mm/s
x y z u v w
-0.753023 11.494352 2.890270 -0.318862 11.555554 1.223863
-6.729631 -11.124179 2.285459 2.090616 9.409033 -0.709997
8.627535 -1.857608 -8.764800 -0.523711 6.467412 0.532043
-6.321791 -1.578969 11.941387 0.257213 5.825807 -0.485855
13.108816 -12.625296 -13.705771 -0.999008 4.306864 1.044501
-6.865303 -15.945684 0.775800 1.434922 7.767680 -0.162150
14.628868 8.495413 -6.022133 1.485012 5.147056 -0.611321
-15.381911 4.730355 7.591361 -0.892195 4.600342 0.440321
11.698468 11.537668 7.489429 1.587490 5.825282 1.016321
1.655746 -3.789178 -5.474399 -0.683199 14.430891 2.258863
9.260816 3.203136 13.360377 0.444581 4.817782 0.641387
8.486606 -8.460314 -12.191034 -0.985767 5.495215 1.416058
-15.716716 -13.534785 -4.378512 1.581609 4.965630 0.440620
13.590671 -5.607331 -15.025539 -0.580442 3.874488 0.641723
11.111062 -1.532957 1.044874 -0.717593 7.194088 -0.067482
4.450872 -12.812854 0.631575 -1.476749 10.024198 -0.209550
-6.764615 -8.167891 -15.136404 0.608355 4.891551 1.361247
-0.522968 -14.545826 -13.212348 0.070248 5.851490 1.774769
3.095091 4.095699 11.593747 0.393873 6.742878 1.475390
13.316904 -0.204368 10.345990 -0.038813 4.578028 -0.030154
-10.266472 1.286527 13.646140 -0.180426 4.526562 0.239821
-13.933697 9.253449 -10.856242 -1.142899 4.598978 -0.890473
-14.626311 1.162280 11.929833 -0.175361 4.072444 0.143032
-5.339549 -8.702583 -5.998311 1.724627 9.520808 1.937401
-8.730245 0.586038 -12.602683 -0.094967 5.067861 -0.137091
-10.296145 8.912091 -8.934030 -1.442892 5.998623 -1.252007
5.506386 -1.668084 -12.463306 -0.230984 5.775186 0.522815
-4.368583 -9.039184 8.678390 1.087372 8.168993 -2.160113
12.705312 6.013366 -0.107230 1.801966 6.413326 -0.015208
15.132786 -9.813874 -13.412542 -0.932336 3.996439 0.826351
-9.187964 -0.419308 7.800083 0.136424 6.581645 -0.115817
-12.925084 14.147180 -0.043005 -1.816285 5.990730 -0.006043
9.809334 6.363764 -13.107546 0.793915 4.900239 -1.060854
10.434540 -5.173105 1.489383 -2.047551 7.788924 -0.292259
3.936019 -4.934900 -7.876555 -1.068956 9.378239 2.139138
-2.874283 7.420086 4.890813 -1.400504 12.412303 2.383065
-0.326872 10.076822 -9.828019 -0.077345 7.935134 -2.325537
12.469226 -3.321347 -15.311655 -0.362748 3.919977 0.445438
1.117462 -0.868360 -7.280201 -0.097317 11.720346 0.634012
1.115183 6.394739 13.938435 0.131576 5.804206 1.644535
-14.862059 2.596811 14.825987 -0.288747 3.662146 0.288046
-4.900793 13.211521 -5.236393 -1.271315 8.600308 -1.358374
7.602963 -2.879402 4.340026 -1.480225 9.497247 -0.844962
5.436630 -11.387565 -10.144310 -0.989674 6.852501 1.846651
0.482302 -10.904827 10.533094 -0.100737 7.401073 -2.200016
4.611560 -13.432746 11.697655 -0.690783 6.188684 -1.752235
9.598681 11.511413 -15.806189 0.759562 4.414502 -1.250774
-12.915723 -11.140977 -13.225059 1.015765 4.413257 1.040092
4.721022 14.771648 7.301630 0.950208 7.472774 1.469612
-14.013182 12.714356 -5.039200 -1.663802 5.423071 -0.598310
-1.140549 6.975364 2.842432 -0.768221 15.956834 1.914530
11.855822 -9.709057 -8.745614 -1.445506 5.548277 1.066297
-11.647551 -7.897129 0.542017 2.158669 7.013036 -0.100453
-12.394766 12.129733 9.941512 -1.323317 5.125168 1.061397
8.495869 14.613650 1.954731 1.726659 7.504352 0.397270
6.169653 -6.983190 13.351977 -0.678005 5.518504 -1.467295
11.121706 4.547305 -9.823822 0.909291 5.371360 -0.803178
2.600057 -4.412211 -9.574029 -0.529636 8.294582 1.950245
-0.691631 4.057359 12.022855 -0.086680 6.714910 1.506783
-3.722541 -9.693119 -6.229174 1.264445 9.838517 2.115879
2.335786 4.104032 -5.301424 1.012615 14.089742 -2.298285
10.902613 -2.457647 1.893489 -1.111288 7.296025 -0.193001
9.695657 12.296890 -0.882852 2.082052 7.584467 -0.189584
-14.984850 8.174262 -10.831582 -1.043906 4.355029 -0.754573
2.602894 12.630155 3.479930 0.889705 10.194531 1.189487
11.631414 -2.421591 -12.454909 -0.379279 4.558754 0.406132
-2.321068 10.608464 -7.787777 -0.665528 8.916115 -2.233016
14.653513 -11.283652 6.310652 -1.553005 5.117600 -0.668814
9.553250 -8.330224 7.796916 -1.606698 6.630590 -1.311312
13.311706 -5.432683 -7.631179 -1.138988 5.217402 0.652946
-6.044538 0.206127 12.361777 -0.031120 5.690646 0.063643
-5.319853 14.624839 8.805777 -0.940851 6.890228 1.557360
2.221861 5.835073 14.864569 0.209700 5.351685 1.402923
-11.900193 -0.350390 -5.651492 0.116965 5.967534 0.055548
13.734719 0.413762 -5.137028 0.119324 5.314116 -0.044629
-12.659292 12.197889 -11.963977 -1.137847 4.688364 -1.075350
0.797503 10.309837 5.416226 0.316553 10.910164 2.149862
10.630031 2.727860 7.780027 0.769928 6.029514 0.563504
2.574844 -0.954621 9.147609 -0.153606 8.626979 -0.545713
-5.698157 -10.312891 -12.270730 0.817901 6.015991 1.761313
-13.022483 6.486907 -7.416068 -1.318548 5.393162 -0.750889
13.173746 -11.104322 0.167016 -1.964195 6.130637 -0.024902
9.650417 6.753687 -15.272118 0.635555 4.420570 -1.005787
8.246849 14.509357 -8.592054 1.260564 6.307805 -1.313329
10.613510 2.231278 -8.593143 0.582863 5.778624 -0.471910
15.302414 13.314634 9.527843 1.290120 4.524735 0.803276
-15.928819 5.313330 -1.736616 -1.203725 4.974256 -0.131234
-7.495459 11.269293 -10.582827 -1.143411 6.207714 -1.614380
-12.048259 3.273355 4.267915 -1.102785 6.255963 0.390645
8.962784 -6.679750 5.150003 -2.011054 7.927922 -1.155549
7.462083 14.877096 15.776501 0.657540 4.633194 1.390186
8.157581 -6.727713 -1.898506 -2.600675 9.630182 0.605253
-7.642847 -3.863744 -10.992778 0.713106 5.973628 1.025667
6.439207 -10.989999 8.945515 -1.262271 7.138642 -1.753580
-2.765489 -1.729970 14.696613 0.093569 5.223696 -0.497251
6.459120 -14.485540 10.559221 -0.944577 6.144922 -1.544172
2.946178 9.450835 0.568235 1.597358 13.328891 0.308085
1.700911 8.673211 3.311125 0.946647 13.516822 1.842816
-11.597868 9.104035 -5.576312 -1.818281 6.344677 -0.874238
-9.408758 2.043267 -6.355708 -0.762643 7.073673 -0.515173
9.961713 8.972978 14.779511 0.790761 4.549477 1.173198
-13.028514 7.041378 -5.625673 -1.558141 5.733536 -0.672801
12.454733 -14.772356 -4.287563 -1.666215 5.846280 0.573597
-3.055472 6.690191 -10.604438 -0.606221 7.429683 -2.103974
8.134028 -13.202499 1.366598 -1.914741 8.091366 -0.321696
11.769707 3.124198 4.959704 1.037756 6.254446 0.437306
7.593032 -6.159858 -2.693205 -2.545590 10.059613 0.902906
2.483090 -4.252139 -5.980917 -0.993688 12.726841 2.393455
15.427892 -15.939714 -7.118436 -1.391393 4.706230 0.641989
-11.065022 -2.612439 12.108228 0.430279 4.753536 -0.470845
4.177162 13.944370 -13.071334 0.545289 5.737323 -1.706339
15.529239 10.734248 12.341925 1.036094 4.095933 0.823440
-1.536426 -12.734070 7.173981 0.408776 8.688187 -1.908684
-12.802703 15.716563 -11.280658 -1.152603 4.697953 -1.015576
-0.661323 -1.458443 -11.547281 0.037259 6.910120 0.650574
-11.216905 -1.936607 -5.458975 0.682751 6.369509 0.332277
1.240992 2.396612 7.406761 0.272157 11.315364 1.624346
5.615837 -7.727077 7.483011 -1.512296 8.611484 -2.015109
5.627768 4.849695 -7.457704 1.358966 8.831730 -1.800850
-6.199400 5.376162 -14.240532 -0.510918 5.147116 -1.173621
-5.422096 -3.743823 -11.949847 0.518699 6.100210 1.143169
4.216884 15.548126 13.544595 0.497649 5.465350 1.598443
-13.842322 1.077678 -5.104613 -0.306138 5.286926 -0.112894
15.402059 4.684308 9.699917 0.757315 4.314869 0.476943
-15.063459 2.039784 -8.527112 -0.399423 4.475232 -0.226105
-3.527049 -0.547424 5.336909 0.215317 14.076282 -0.325804
-3.487894 10.481439 -4.444827 -1.337725 10.688881 -1.704741
-8.094202 -0.374683 12.266460 0.063308 5.301299 -0.095941
15.093071 -12.265690 -10.760571 -1.200434 4.406754 0.855847
-13.578379 -11.269638 12.427098 1.080311 4.433810 -0.988714
6.889481 9.159831 8.435192 1.439504 7.400940 1.762469
-5.540949 -3.163345 -4.885552 1.552520 11.423692 1.368885
0.696514 -13.403646 0.748265 -0.248370 10.616184 -0.266824
-1.857317 2.380426 13.481071 -0.109288 5.805975 0.793248
14.019879 -2.893401 -12.963350 -0.394057 4.051564 0.364361
15.125198 -10.770854 13.166838 -0.985949 4.049937 -0.858292
-12.216714 -1.658612 -6.658362 0.482079 5.645240 0.262743
-7.559148 0.456282 0.779522 -0.333390 11.288327 0.034380
9.041219 1.039843 14.800402 0.123302 4.449988 0.201844
5.510425 1.488453 10.849251 0.278347 6.532304 0.548025
14.402645 -9.666874 13.726263 -0.915497 4.062811 -0.872503
12.683315 3.052827 1.143920 1.104565 6.271272 0.099622
-1.130452 7.315767 3.056140 -0.736854 15.350218 1.992060
2.163902 12.752821 12.642997 0.323026 6.155831 1.887338
15.888397 -2.586858 6.753327 -0.531917 4.500406 -0.226090
-13.231308 15.776158 0.185069 -1.687485 5.726007 0.023603
-4.581149 6.271883 -2.328376 -2.505258 13.852053 -1.273301
2.038162 0.678718 7.689891 0.123898 10.662598 0.467462
-1.677841 -14.350540 13.458976 0.219521 5.757011 -1.760908
11.881545 -3.469720 5.193640 -1.100994 6.167242 -0.481265
5.638842 4.802423 7.709440 1.298582 8.632766 1.775425
-11.987648 -7.183127 3.808484 1.871894 6.505211 -0.594702
10.792177 6.502805 -10.262497 1.110411 5.429981 -1.055912
-8.309739 5.133814 10.692195 -0.927839 5.957809 1.193856
1.902398 -1.967913 -10.702342 -0.165615 7.424239 0.931702
-12.762502 -6.130929 6.795354 1.361434 5.590917 -0.724891
-10.587037 -2.229753 14.833913 0.264841 4.241651 -0.371079
10.168325 12.651907 2.830336 1.958447 7.128446 0.545130
8.760924 0.157171 -3.300893 0.089927 8.772800 -0.033882
8.558084 1.812226 -5.565984 0.800863 7.963764 -0.520863
4.163718 14.808441 -13.601562 0.502470 5.511797 -1.641412
-3.789929 3.326773 13.193836 -0.293514 5.789265 1.021808
-3.202122 -9.799691 -10.457348 0.657041 7.315475 2.145734
-1.029729 -5.010640 -14.382185 0.097121 5.561569 1.356490
-7.984661 14.751442 -2.752637 -1.643028 7.574951 -0.566418
-2.565869 -8.782449 -3.595880 1.318701 12.800520 1.848065
1.859245 -10.063401 2.847825 -0.911344 12.514630 -1.395915
10.948443 -1.791695 -9.612425 -0.411166 5.374172 0.360992
-4.970454 14.705290 3.160282 -1.241662 8.565274 0.789465
10.652819 12.158123 1.921444 2.039396 7.079721 0.367845
5.460183 -3.023066 -4.848921 -1.504016 11.588220 1.335643
15.592093 9.603340 12.709700 0.962938 4.014151 0.784927
-7.630050 -5.655227 14.853934 0.543028 4.770490 -1.057149
-3.672086 1.906553 -14.755205 -0.130375 5.135541 -0.523873
12.599126 8.999589 9.187258 1.344851 5.233521 0.980663
-12.037894 -11.400145 -2.783922 1.974627 6.462805 0.456658
12.130258 -13.708327 -13.846440 -0.982538 4.429770 1.121548
8.054113 9.112353 0.369625 2.539843 9.384663 0.116560
-0.516222 -10.557805 -10.090410 0.115651 7.697867 2.260586
-11.275087 -7.788486 11.558240 1.054227 5.020317 -1.080702
2.756074 3.616631 15.584840 0.158142 4.973342 0.894251
-5.603962 -0.210227 10.141609 0.046203 6.875057 -0.083615
4.171481 -6.916846 -9.917647 -0.876096 7.614952 2.082907
-4.430593 -5.749377 -12.123439 0.592380 6.298005 1.620929
-5.759594 -8.130025 10.586247 1.007860 6.785157 -1.852466
-10.763406 0.341096 8.473457 -0.092770 5.719188 0.073033
-6.388421 -10.016122 3.781441 2.078167 9.596520 -1.230111
-2.996336 -0.307507 -13.066180 0.024678 5.855088 0.107614
15.804819 -9.055889 8.581148 -1.233830 4.508291 -0.669902
15.562812 -6.012930 15.903829 -0.546145 3.515888 -0.558112
-4.998887 -0.703069 -0.702364 0.074843 19.446623 0.010516
-5.063467 -7.273596 -10.506812 0.922875 7.022713 1.914987
9.972497 -7.328017 -3.275951 -2.213952 7.783386 0.727280
-3.526221 4.899310 -10.980320 -0.553749 7.072628 -1.724321
10.758464 -11.421948 4.760524 -1.896089 6.728741 -0.839002
12.022365 -6.880965 -7.011136 -1.485968 5.848264 0.866579
9.744476 5.531391 -10.908955 0.948970 5.498017 -1.062374
-10.128031 13.689528 11.534084 -1.124564 5.238410 1.280685
1.141106 9.188152 -3.258382 0.615780 13.260260 -1.758333
-15.661139 -6.868820 -8.746276 1.061315 4.458287 0.592713
9.515866 -11.029057 -3.131970 -2.111684 7.670088 0.695022
15.305255 -7.109656 4.451755 -1.409063 5.069293 -0.409846
5.916129 13.330989 14.798874 0.621223 5.079094 1.553956
13.892579 2.580491 14.982385 0.289672 3.767102 0.312395
-13.844228 -15.057996 7.308373 1.444745 5.085215 -0.762682
3.596479 -3.419526 5.706337 -1.200397 12.503907 -1.904605
10.674441 15.768233 5.658901 1.508420 6.083517 0.799667
6.833917 4.896619 -1.483753 2.650060 11.688598 -0.575370
-1.293847 -8.993556 4.277951 0.648032 12.589510 -2.142640
-4.676204 -15.439610 13.788123 0.535115 5.366322 -1.577825
2.654826 4.122765 7.950104 0.718646 9.912245 2.152046
-7.322393 -3.625846 15.753065 0.328016 4.500544 -0.705679
-7.998304 -3.896322 13.243793 0.518983 5.107522 -0.859345
-7.714328 -11.444326 -10.454280 1.169331 6.186886 1.584650
-10.154852 -8.853943 -15.586443 0.725716 4.344608 1.113885
-14.763461 5.623520 7.282389 -1.085102 4.843412 0.535250
7.221708 -0.102207 -0.615954 -0.076191 11.988835 0.006498
10.292566 4.784366 8.474516 1.137564 6.043465 0.936628
12.694182 2.096084 14.754162 0.248658 3.955586 0.289009
1.845333 11.098917 4.310915 0.726943 10.954221 1.698225
14.615023 3.836175 -9.642814 0.673311 4.469397 -0.444243
3.788383 -8.286505 10.910004 -0.718367 7.065318 -2.068795
15.925045 10.305039 -0.309879 1.677480 5.130445 -0.032641
-1.992498 11.582247 -12.065674 -0.330295 6.503569 -2.000120
6.214647 -9.069671 -12.186711 -0.867329 5.976593 1.700803
12.446091 -11.946087 -5.942728 -1.697810 5.842893 0.810666
-1.175422 -8.116705 10.604816 0.255667 7.619324 -2.306665
15.666169 -14.803696 12.697411 -1.066676 4.045951 -0.864540
-2.388880 4.448872 -1.029096 -0.341698 19.756130 -0.147199
-2.300214 -1.935935 8.389893 0.323297 9.570329 -1.179208
-8.990423 14.792254 9.631517 -1.201393 5.843216 1.287063
-11.052634 -15.468915 -5.387096 1.555505 6.053529 0.758159
-8.889156 -12.236154 7.846111 1.507239 6.602972 -1.330381
-13.186989 -5.533768 -6.802486 1.240651 5.413900 0.639988
8.891262 13.764936 0.016278 1.891791 7.647642 0.003463
-3.500839 -5.607390 0.605323 2.177691 16.923059 -0.376540
-6.128321 6.772026 -14.485955 -0.566952 5.130563 -1.340145
12.169314 10.214379 -7.839793 1.542879 5.640660 -0.993963
-15.638226 7.444149 -9.549410 -1.056446 4.375814 -0.645114
-1.963197 -5.229728 1.356128 0.986801 18.966444 -0.681658
12.816669 -4.241705 7.982167 -0.949500 5.258328 -0.591344
2.473506 -12.465119 6.562651 -0.693764 8.953589 -1.840679
9.876522 -1.419030 -3.040467 -0.713363 7.843365 0.219607
8.416101 6.215088 -8.000610 1.469618 7.053287 -1.397065
12.206184 12.806844 9.017517 1.402366 5.328097 1.036020
-7.662877 14.368438 7.673380 -1.306387 6.723039 1.308177
-15.046605 11.119995 0.211972 -1.778860 5.418402 0.025060
-15.707616 -10.788755 -8.490306 1.319470 4.570214 0.713202
5.210062 -12.162702 -8.735289 -1.073847 7.394035 1.800432
-12.773865 0.538393 -10.095534 -0.108071 4.753026 -0.085411
-8.466200 12.479167 9.976119 -1.237959 6.078440 1.458745
-8.035502 13.868034 -4.795270 -1.625480 7.421822 -0.970022
-11.170109 5.628346 3.490159 -1.834023 6.985076 0.573050
0.764887 15.024119 -5.486294 0.189450 8.557223 -1.358868
3.337332 -9.117096 6.647408 -1.147890 9.893635 -2.286405
5.659606 -4.641286 -15.950632 -0.334892 4.663818 0.943836
-5.071394 -10.294369 3.940429 1.819757 10.225065 -1.413935
-7.992264 -10.623249 -2.139411 2.248698 8.814949 0.601943
1.733223 -13.949056 14.098299 -0.215307 5.579277 -1.751343
-9.452199 -3.731110 -6.402684 1.262012 7.103248 0.854856
14.691772 11.649234 -10.657841 1.210769 4.499840 -0.878327
12.308127 2.877601 -5.551981 0.877106 5.875163 -0.395647
14.697321 7.846497 -9.471599 1.145109 4.613555 -0.737958
15.537145 4.625225 5.152029 1.000482 4.834001 0.331754
-0.938610 -3.369634 -15.770431 0.050883 4.973846 0.854935
8.335240 3.336762 7.091465 1.126822 7.423721 0.958679
-3.550743 8.534674 -11.282209 -0.646414 6.897261 -2.053930
15.977235 8.889351 -4.111076 1.503287 4.933458 -0.386808
4.639242 -11.259727 3.284547 -1.645573 10.251533 -1.165053
13.417508 8.186328 8.238499 1.357072 5.166136 0.833258
8.522648 -11.010431 -6.978350 -1.670956 7.139743 1.368180
7.032758 -12.215781 -5.980310 -1.603486 7.857537 1.363526
-14.742290 -9.822969 5.835856 1.553571 5.152584 -0.614994
10.525332 15.574067 12.265669 1.033313 4.925732 1.204168
8.223489 11.389794 11.850919 1.047745 5.632514 1.509911
4.480901 0.320377 6.038068 0.141098 11.441885 0.190131
7.311418 -13.747299 10.942168 -1.018210 5.946123 -1.523840
-11.614066 11.752490 4.559040 -1.859906 6.381821 0.730096
-8.108509 -4.578217 -0.571830 2.443997 10.188887 0.172356
-9.700624 3.031262 -1.269972 -1.563419 8.392851 -0.204677
8.817046 9.423328 7.298237 1.694722 7.061803 1.402792
-0.471575 1.704173 -6.508060 -0.088491 13.478444 -1.221241
-5.668218 -12.887130 12.756095 0.743643 5.729658 -1.673538
-4.639555 -3.165051 -0.981680 1.372257 17.462905 0.290355
13.921426 5.779215 10.302065 0.917126 4.591314 0.678687
-10.235600 -9.973145 -12.092761 1.083671 5.157397 1.280294
15.653374 4.610188 -1.406860 1.117033 5.050356 -0.100394
0.644880 5.815990 10.278091 0.139642 7.978534 2.225613
4.380097 8.526486 -15.240650 0.442908 5.134884 -1.541107
-10.643979 15.117606 11.689052 -1.092848 5.040619 1.200149
-2.223480 -3.277205 -11.194996 0.268511 7.084881 1.351923
-12.351331 -1.916011 -12.372011 0.299926 4.426006 0.300428
9.632244 3.192522 -4.249085 1.374390 7.742364 -0.606287
12.224968 -9.400850 -12.002489 -1.079374 4.751683 1.059731
-9.760640 12.576248 -11.347076 -1.151581 5.403811 -1.338752
-13.537643 4.824701 5.566833 -1.197253 5.463695 0.492324
-7.578742 -2.079372 -2.633251 1.320410 10.508950 0.458779
10.073464 4.946986 13.589044 0.627793 4.678008 0.846889
15.364414 -10.697376 -4.159131 -1.628810 5.133377 0.440917
3.644959 13.696799 -10.318448 0.638353 6.792731 -1.807102
-9.871319 -15.942011 6.338198 1.424970 6.171120 -0.914948
8.885425 -15.508266 -15.479229 -0.746866 4.522812 1.301109
8.019283 1.111930 -7.554923 0.392103 7.287586 -0.369398
2.445474 -4.882535 8.027520 -0.719003 9.843436 -2.360201
12.558248 -15.956484 7.623242 -1.394652 5.291196 -0.846596
8.478121 -7.319930 6.264403 -1.867760 7.752301 -1.380070
-3.788586 -6.536110 2.487094 2.232447 14.523327 -1.465535
8.289675 13.087067 12.635697 0.954698 5.337065 1.455217
-11.771940 6.503384 2.103815 -1.969237 6.845349 0.351931
8.431564 10.418091 -12.517397 0.988770 5.412747 -1.467916
6.343124 -9.074752 -3.330798 -2.270808 10.139837 1.192410
-13.852476 14.283575 2.838447 -1.714589 5.576461 0.351329
5.022233 -2.347154 -5.285290 -1.129077 11.710485 1.188216
-8.629283 -8.177955 -3.201198 2.368097 8.670607 0.878491
10.568831 -11.691051 13.641310 -0.964428 4.734032 -1.244798
-15.249377 15.629154 10.036317 -1.232127 4.428670 0.810920
9.867097 9.095928 7.525352 1.652935 6.569934 1.260646
13.430786 -11.357976 7.342549 -1.538500 5.326155 -0.841091
-14.321167 -4.544026 7.296748 0.953527 4.926913 -0.485830
2.347157 0.152718 -14.250550 0.007853 5.400640 -0.047680
7.225018 -9.427956 0.319766 -2.505986 9.954515 -0.110910
15.235340 -0.561177 5.686331 -0.134787 4.759298 -0.050307
-3.949704 4.449498 -12.497845 -0.432156 6.140898 -1.367449
-12.691299 -11.378864 6.590363 1.641703 5.678268 -0.852507
-9.649542 -9.752882 4.404139 2.075158 7.511248 -0.947121
-5.424694 3.802580 -10.852282 -0.636288 6.648866 -1.272915
-12.157045 0.346164 -8.157598 -0.088782 5.322925 -0.059574
-10.599496 -14.643237 14.285749 0.906918 4.559173 -1.222323
2.325427 5.636061 13.073509 0.288123 6.105723 1.619822
14.695135 5.556757 15.549345 0.538031 3.654299 0.569306
0.117650 -3.013903 -10.614537 -0.015729 7.664784 1.419057
-2.880056 3.116590 -5.126952 -0.994725 14.465742 -1.770766
14.224728 -12.546306 13.350199 -1.022835 4.185773 -0.959952
2.181633 -4.634880 -8.682290 -0.558157 9.235725 2.221310
-12.219896 -12.391926 -14.737405 0.911531 4.265784 1.099322
-7.802284 11.858990 -12.247686 -0.978071 5.581700 -1.535334
-15.134382 0.013103 -5.303490 -0.003256 4.828309 -0.001141
-4.268284 -14.736293 -1.914588 1.142920 8.965969 0.512670
-3.638551 15.633993 14.719482 -0.391229 5.185210 1.582689
-3.072501 13.553023 2.636994 -0.965654 9.782671 0.828779
-10.611138 15.219043 -3.341034 -1.680720 6.482336 -0.529193
-0.227551 6.548124 -8.618759 -0.069281 9.413622 -2.624079
-0.539114 -8.295640 -8.060030 0.175775 9.584615 2.627933
-4.685920 13.244326 4.898394 -1.253660 8.774014 1.310504
-3.471690 -5.120189 -2.805099 1.948976 15.910416 1.574758
-11.311479 12.078768 -4.126898 -1.888033 6.539591 -0.688833
-0.409315 -12.771112 13.077786 0.059346 6.055912 -1.896130
0.445886 15.854641 -12.515142 0.060352 5.933898 -1.693950
-7.584965 3.680825 -3.027523 -2.005404 10.215019 -0.800453
9.725608 3.003824 11.737986 0.523709 5.155662 0.632072
9.488169 -15.245404 14.071056 -0.869850 4.737868 -1.289996
-11.293010 -4.877003 1.259657 1.827516 7.185087 -0.203847
12.289662 -6.350591 -15.047836 -0.644408 4.075412 0.789033
-12.460635 9.475802 -9.550850 -1.329296 5.202127 -1.018881
5.431082 5.882331 14.620511 0.470779 5.144188 1.267340
15.991322 -8.422213 11.022296 -1.005337 4.138200 -0.692946
-3.383032 -8.950853 -5.133990 1.397558 11.092392 2.120893
-9.449246 15.962656 -15.589149 -0.761342 4.425346 -1.256044
11.292440 6.567751 2.038693 2.062472 7.142493 0.372351
-8.856594 -5.746482 14.370200 0.620297 4.718734 -1.006458
10.232648 -12.074287 -1.920670 -2.061690 7.291183 0.386980
14.335615 -14.951316 0.993699 -1.697790 5.457449 -0.117685
7.312612 -7.527711 -2.878797 -2.527184 9.978288 0.994891
13.777563 3.651926 11.202921 0.585154 4.396999 0.475805
6.315430 -8.724525 -11.085672 -1.002054 6.405988 1.758937
3.597658 -5.709709 -13.772111 -0.381677 5.669224 1.461090
-14.178613 9.887714 7.156584 -1.490990 5.144036 0.752570
11.210026 -15.572468 3.190747 -1.661501 6.248822 -0.472918
-11.211578 12.327456 3.918375 -1.890283 6.584429 0.660642
-14.762701 11.798833 -8.038027 -1.418832 4.858118 -0.772529
14.404934 -5.381835 8.947611 -0.950948 4.681842 -0.590680
0.209305 -0.806260 -6.341644 -0.018811 14.186856 0.569948
15.813576 12.124125 15.901736 0.834464 3.619400 0.839117
-13.134824 3.450557 -0.072302 -1.173139 6.080259 -0.006458
-6.619592 3.781713 14.700529 -0.375754 4.881345 0.834459
7.819387 4.689951 -4.447712 1.994338 9.187580 -1.134391
2.562756 -15.841008 -7.778571 -0.494685 7.373693 1.501487
4.503920 4.767662 -11.958487 0.549457 6.326925 -1.458880
-4.850536 15.015507 -9.041771 -0.839487 6.826603 -1.564868
-10.877343 0.155306 -4.292830 -0.064733 6.804762 -0.025547
0.683138 -13.864016 5.734018 -0.186448 8.962209 -1.564975
-3.051644 -13.034020 0.729808 1.065845 10.406120 -0.254899
2.886270 -5.942253 -8.450400 -0.815860 9.178418 2.388669
12.351355 4.390202 -6.110295 1.183705 5.813151 -0.585586
9.039787 -3.012581 -0.742074 -1.699258 9.129518 0.139492
-11.343230 -6.289846 -4.324266 1.813706 6.735815 0.691421
10.325541 -8.866199 0.653079 -2.348800 7.768318 -0.148559
-8.178999 7.804380 -11.233643 -1.066235 5.877721 -1.464447
-0.306977 -7.712344 6.747316 0.125596 11.051212 -2.760582
12.197861 15.378731 6.048742 1.527396 5.649286 0.757413
-15.833096 7.650558 7.379548 -1.219884 4.612386 0.568568
10.129802 7.613362 -11.177928 1.093915 5.390262 -1.207102
13.838698 -7.688327 9.886590 -1.139189 4.747337 -0.813855
-11.863981 -13.370660 -6.933818 1.573194 5.773397 0.919442
-12.806528 -5.824930 -10.951611 0.909547 4.730598 0.777807
11.892382 8.900448 11.906095 1.071306 4.832102 1.072541
2.712971 -8.460104 -14.689453 -0.311376 5.463313 1.685951
-12.999614 -7.326489 -7.147715 1.433010 5.478543 0.787927
-6.754540 10.687748 7.151393 -1.557279 7.831302 1.648775
2.313719 -2.329832 -8.305993 -0.389614 9.666842 1.398672
3.044761 -7.552031 9.892366 -0.695048 7.874713 -2.258198
13.364822 1.337722 -14.699737 0.159132 3.861654 -0.175026
5.922176 -5.894002 13.670770 -0.574528 5.404849 -1.326242
-13.514368 6.667295 8.107002 -1.233558 5.116245 0.739987
-14.610064 10.695309 -8.614488 -1.363330 4.815967 -0.803856
9.071275 10.482168 1.742986 2.280001 8.231871 0.438087
3.237258 13.851714 -10.966162 0.535429 6.574533 -1.813757
0.555848 -4.115561 -15.354285 -0.038422 5.154990 1.061332
-12.733848 -4.999908 11.389358 0.779784 4.630287 -0.697452
11.227922 -5.891077 7.102701 -1.424773 6.111683 -0.901301
2.760929 10.584238 8.644803 0.704701 8.311548 2.206504
-5.829169 11.879907 5.893704 -1.504998 8.450180 1.521660
-12.062749 -13.231449 -14.022477 0.968494 4.413285 1.125837
9.579118 -0.000667 -12.924245 -0.000104 4.812235 0.000140
4.652024 5.053824 12.133771 0.566844 6.225364 1.478486
3.963875 15.983228 1.669002 0.952257 8.508778 0.400951
-1.345029 10.034645 -7.548050 -0.423839 9.411403 -2.378502
-8.089371 7.151905 10.840914 -1.081969 6.032778 1.449993
5.792819 -9.049560 1.862322 -2.394427 11.100094 -0.769780
-13.215472 11.491657 15.002704 -0.885129 4.072949 1.004832
-15.406645 -3.513866 11.634111 0.502460 4.019346 -0.379425
11.161817 -4.278694 -8.286866 -1.026423 5.752871 0.762047
2.432786 -3.643201 -15.519531 -0.143276 5.014482 0.914003
0.491201 -4.121428 -4.049490 -0.199750 17.815079 1.646749
-10.452144 3.145781 -7.670525 -0.892691 6.153696 -0.655120
15.828430 4.344660 9.219460 0.718489 4.274765 0.418493
9.782418 -9.643092 11.896521 -1.089790 5.305714 -1.325308
9.915636 3.055234 11.369319 0.557320 5.215755 0.639026
-2.913856 -8.106516 -5.974702 1.187850 11.001241 2.435622
9.208749 3.425331 0.527536 1.842202 8.963833 0.105533
