# units: length=mm, velocity=mm/s
x y z u v w
-12.521949 -13.428238 -10.226370 1.260840 4.975354 1.029697
-8.108266 -10.422572 13.848896 0.850282 5.087107 -1.452279
2.125582 -13.336193 -7.199423 -0.487814 8.072200 1.652244
-8.885986 -6.922740 -7.715672 1.619556 6.949537 1.406255
-4.501126 0.914114 -11.090713 0.013957 6.630590 0.034389
6.538874 3.323365 -9.306621 0.593185 7.070776 -0.844266
9.771669 11.204316 -11.990060 1.089760 5.283643 -1.337161
-7.440378 8.665483 10.965888 -1.065016 6.170466 1.569658
10.052488 -7.261037 -13.944402 -0.836088 4.709635 1.159788
-5.617308 -10.327340 4.624990 1.685900 9.226562 -1.388080
-14.404601 0.624758 -4.256308 0.106282 5.178725 0.031405
9.646079 6.995249 -12.701797 0.801282 5.026040 -1.055115
-10.473242 -11.456012 -0.484967 2.053258 7.193346 0.095077
10.396672 2.292936 -1.089495 0.668287 7.738215 -0.070032
3.197666 -0.563694 -7.611404 -0.408298 10.178983 0.971873
14.868059 -2.257199 -10.055664 -0.553348 4.335479 0.374244
-1.707604 -11.359564 -5.120968 0.556539 9.843882 1.669017
4.148310 -10.116671 10.668784 -0.767724 6.911451 -1.974462
-11.018981 -8.591838 13.649971 0.929792 4.638774 -1.151798
3.796901 -3.679962 15.734472 -0.254079 4.895110 -1.052910
10.372062 -5.561401 -0.267785 -2.301243 7.903019 0.059413
-12.142027 12.311498 6.086555 -1.716061 5.955008 0.860227
-15.786977 12.657964 -10.359663 -1.198949 4.322244 -0.786769
5.034638 -14.672796 7.638767 -0.915026 7.085825 -1.388316
-1.584132 8.095046 -12.105158 -0.261872 6.706360 -2.001095
-13.817005 14.879985 -0.079095 -1.789892 5.710722 -0.010246
-13.138636 -2.152937 -15.178526 0.347821 3.848668 0.401823
-12.485591 -8.883042 -15.597094 0.793637 4.049417 0.991418
-11.578998 -0.641982 -9.183367 0.384678 5.288516 0.305090
-15.338381 -8.466862 -0.761575 1.712283 5.320529 0.085018
-1.846721 -1.692273 -15.065175 0.091093 5.168865 0.743114
-8.140810 5.099883 -12.239526 -0.628727 5.407094 -0.945278
-0.672515 9.743700 -6.936890 -0.252391 10.436080 -2.603381
-0.412412 3.935789 6.108881 -0.132778 13.986748 1.966781
10.286473 -14.678248 -8.783606 -1.282913 5.647765 1.095478
10.765561 13.599356 -4.127012 1.867171 6.702192 -0.715786
-14.495764 0.600441 8.727542 0.081778 4.562471 -0.049236
5.215513 6.473529 -14.686473 0.431516 5.131958 -1.215115
-15.045856 9.260235 15.635564 -0.710179 3.670064 0.738014
-2.506995 14.058493 12.307913 -0.381342 6.230740 1.872170
14.269624 -10.705637 -11.643728 -1.142188 4.433922 0.932002
-10.749579 8.240512 -0.934278 -2.266599 7.583320 -0.196997
-8.933243 -3.214872 -7.765837 1.198148 6.849396 1.041572
0.578076 -1.214818 4.577020 -0.032522 19.443693 -0.257496
-13.027781 -5.600418 4.598951 1.605041 5.885607 -0.566597
-13.541273 -14.628479 -8.995184 1.316046 4.899254 0.874222
0.971217 10.160132 -4.356858 0.478792 12.466729 -2.147848
-13.284539 -8.770431 11.762731 1.099926 4.586790 -0.973924
9.256975 2.305858 -10.162151 0.299210 5.711161 -0.328468
2.421418 1.798086 13.681237 0.046832 5.636498 0.264606
-2.466295 0.001944 8.350454 0.184985 9.560994 -0.626329
3.740583 -2.440862 3.808581 -1.432679 15.566470 -1.458723
-15.007770 -7.234487 13.720508 0.832214 3.934480 -0.760832
11.617473 -9.976220 -11.382532 -1.183772 5.023493 1.159833
5.225494 -0.649383 0.913221 -0.716023 17.372579 -0.125134
-6.839572 -2.579592 6.239146 1.401256 8.928619 -1.278243
-8.166811 7.706035 -13.129999 -0.782429 5.222947 -1.257932
4.252582 -12.231508 13.585296 -0.536825 5.614445 -1.714940
9.340729 -8.035536 11.773044 -1.078480 5.436185 -1.359315
-1.279248 0.738079 -7.214894 0.034106 11.821570 0.192355
-0.349709 11.603728 6.643938 -0.119159 9.923028 2.263846
-2.006504 10.155838 8.579208 -0.567608 8.797118 2.426922
3.288604 9.711322 -2.955194 1.700886 12.853193 -1.528444
-12.905885 -3.123138 0.038198 1.386162 6.229794 -0.004103
-1.298508 2.368856 -8.088133 -0.148362 10.277772 -0.924118
6.604853 -7.661916 -12.083261 -0.902439 5.938851 1.650968
-1.336402 -6.386902 -15.659514 0.129655 5.154827 1.519257
5.283895 10.839723 11.299294 0.876057 6.507936 1.873396
9.074264 8.877193 -7.019904 1.732294 7.124912 -1.340113
14.796147 -4.552796 15.075148 -0.560452 3.704263 -0.571020
3.994381 8.924437 6.754188 1.367545 9.888830 2.312413
1.901434 -13.201393 -7.053557 -0.448475 8.199245 1.663661
-5.662205 5.059147 -13.753678 -0.420895 5.336862 -1.022368
2.425175 -11.643971 1.944800 -0.888212 10.674091 -0.712277
3.068371 -7.341718 -7.471620 -0.998856 9.573916 2.432258
6.461456 7.396231 1.026066 2.838289 11.822699 0.450715
6.583535 -7.066440 -5.289636 -2.042159 9.316501 1.640802
0.126190 -11.406411 -5.684925 -0.039993 9.673303 1.801693
-14.121774 -1.313781 -15.409996 0.248602 3.674328 0.271280
11.226954 15.114132 -0.727660 1.865994 6.607401 -0.120942
4.239271 5.892415 -8.063649 1.077884 9.062104 -2.050276
-9.839736 14.128880 -2.243749 -1.939110 7.254011 -0.442174
-15.622517 7.999291 -8.099427 -1.123243 4.555517 -0.582341
8.954862 -10.401147 4.806822 -1.918754 7.528782 -1.029955
8.886841 10.092818 -0.670878 2.483523 8.734546 -0.187484
-6.546999 12.669013 -1.364512 -2.029628 9.450779 -0.423011
13.012001 13.517684 5.369404 1.698869 5.709348 0.701038
2.091151 12.504758 -9.194379 0.486267 7.907131 -2.138019
12.517573 -10.989333 -11.427649 -1.184877 4.817237 1.081708
-14.005574 -8.578184 12.285557 1.032102 4.354063 -0.905351
6.597330 -13.174515 4.551341 -1.471217 7.911551 -1.014957
15.085043 -7.032133 -5.553405 -1.444816 5.050678 0.531894
6.465475 -9.176706 -14.260225 -0.703466 5.219496 1.551562
-0.674504 1.929736 -7.366192 -0.062452 11.654507 -0.682031
5.677805 15.705273 -7.187511 1.103959 7.308500 -1.397498
12.160974 3.704473 0.579121 1.067222 6.573237 0.050822
-7.251324 15.038518 12.327997 -0.889471 5.541988 1.512193
-10.598105 9.737332 -6.268101 -1.796630 6.630329 -1.062592
-13.883342 0.405485 -9.371081 0.119776 4.612651 0.080847
-3.094508 16.323877 4.383785 -0.752133 8.489858 1.065497
15.809553 -10.411182 -6.492309 -1.466786 4.780345 0.602347
4.970044 -12.427236 -8.984009 -0.945723 7.121555 1.709519
-1.525704 15.753656 -14.585179 -0.176713 5.383668 -1.689309
8.043286 -13.950351 -4.717899 -1.515882 7.188392 0.889161
-6.232549 12.701096 1.066526 -1.996176 9.652272 0.341589
-2.669734 -11.264847 -13.076948 0.380977 5.992811 1.866107
4.446716 -2.600095 -8.550840 -0.842100 8.545448 1.619320
-8.455653 -0.255259 -1.177073 0.822986 9.786570 0.114564
13.255144 -7.779619 4.839231 -1.729357 5.794454 -0.631359
11.284413 7.374619 10.611556 1.045640 5.201152 0.983291
5.708872 15.899932 3.948518 1.303543 8.105673 0.901590
0.186511 -10.384113 9.571313 -0.042923 7.852073 -2.202687
5.532529 -5.168306 -0.201625 -2.859269 13.334301 0.104202
-1.068979 4.684432 10.962920 -0.153587 7.385533 1.575114
-7.803976 -12.293643 -11.290322 1.038982 5.784612 1.503136
13.404277 -11.298223 5.841385 -1.651282 5.530088 -0.719604
-9.568760 -11.414460 -2.358510 2.014587 7.502330 0.496556
12.131861 -11.150020 -4.254818 -1.837709 6.193246 0.644511
-13.306908 6.347443 7.460603 -1.142434 5.246492 0.640513
-7.588260 6.982852 3.095296 -2.467896 9.935555 1.006669
-4.345676 12.794213 15.122018 -0.472889 5.179748 1.645551
-0.324618 2.145376 11.653312 -0.014188 6.841513 0.509328
-8.563653 -11.952356 -4.980089 1.738232 7.372589 1.010848
11.161245 0.521752 -9.401180 -0.113533 5.342351 0.095630
-6.477790 2.961746 -4.113734 -1.153751 11.076471 -0.732692
-1.156273 -14.314589 8.744058 0.221345 7.288674 -1.673871
12.899593 -7.097452 10.124319 -1.184980 4.946954 -0.930039
1.978045 4.645180 12.618135 0.198079 6.278399 1.263566
5.289997 9.094114 0.250849 2.600294 12.423024 0.123305
-0.610483 14.367827 13.852857 -0.079888 5.730738 1.812791
-8.275505 -9.101505 15.068462 0.741132 4.744884 -1.349491
-13.237492 -14.430028 -13.803111 0.989657 4.247799 1.031943
-4.273553 0.110819 10.314632 0.162418 7.174908 -0.392010
0.179623 0.636284 12.995047 -0.001900 6.056855 -0.137444
-0.975747 -6.576619 4.363407 0.551281 13.723683 -2.465251
14.835483 11.627223 -6.132139 1.545391 5.090351 -0.638776
-3.376263 0.361714 10.779689 0.089803 7.077431 -0.286721
-11.347123 8.841747 13.089396 -0.903510 4.659484 1.042238
7.277371 -7.825137 -6.782196 -1.758684 8.038366 1.639017
0.210311 -9.577398 11.477574 -0.039365 6.948880 -2.148316
-14.227904 -6.100766 -5.090524 1.481965 5.365895 0.530224
-1.414138 -12.122133 -1.591699 0.508597 10.627184 0.572457
14.916346 15.511034 -0.915865 1.692606 5.316267 -0.103926
13.260393 10.539652 -6.252910 1.628056 5.575905 -0.767706
-6.175881 -8.865153 9.892012 1.144798 6.914137 -1.833642
-15.770779 5.023358 6.368691 -0.818423 4.617077 0.330503
0.460845 11.497776 -11.811384 0.082647 6.784973 -2.118235
13.963956 4.361441 13.204136 0.442913 4.034960 0.418813
-9.220726 -11.994853 -4.705148 1.782135 7.162119 0.909387
1.560431 16.787444 3.957786 0.383158 8.606510 0.971819
2.981627 -8.682672 3.629751 -1.362183 11.894048 -1.658284
-2.384159 1.983275 15.534073 -0.040490 4.939673 0.263814
-4.938481 -11.105374 10.552250 0.861671 6.707922 -1.841167
14.205778 -12.361859 -10.824279 -1.218433 4.564862 0.928401
-1.238629 -14.583243 14.737552 0.138078 5.291143 -1.642889
-2.242443 15.049348 5.628737 -0.589252 8.768183 1.479077
-0.962309 10.936212 -9.512766 -0.237544 8.130064 -2.348203
-10.397276 -10.231526 -9.826387 1.345636 5.681049 1.271751
-7.750137 4.806647 -15.615543 -0.358872 4.489421 -0.723082
2.979202 12.960915 -12.319537 0.463372 6.282031 -1.916128
-15.253445 10.272904 -8.693275 -1.269322 4.628852 -0.723415
11.194027 -11.614944 -8.501157 -1.461836 5.711182 1.110172
-13.131245 -11.390048 -0.198026 1.914240 6.066362 0.028868
-12.295046 12.955607 4.770969 -1.800345 6.074753 0.698606
15.718465 15.401265 -11.917100 1.116553 4.136762 -0.846525
-0.738423 13.122398 -0.059900 -0.311248 11.633887 -0.025248
-6.063784 -10.468491 -9.381923 1.147036 7.006313 1.774701
14.654794 -14.212060 -4.907269 -1.552421 5.131312 0.519840
5.870587 9.293472 11.238391 0.935607 6.451689 1.791085
3.688280 16.554779 8.430953 0.673090 7.094353 1.538600
0.575783 8.073725 -13.853898 0.072635 5.876261 -1.747667
-12.265835 10.011537 -0.911564 -2.087109 6.628484 -0.155108
-0.065207 -14.959603 11.263399 0.009785 6.318294 -1.690247
-1.678254 -4.776663 -6.718290 0.686681 11.532687 2.748882
-11.273179 -8.831677 -0.220600 2.205538 7.123640 0.043159
0.128847 6.862811 5.206771 0.069719 14.031925 2.817364
-14.857770 10.258300 4.791311 -1.594531 5.230337 0.514202
14.167077 7.579122 -0.639668 1.642453 5.723777 -0.074160
-15.777472 -10.346120 13.034407 1.000010 3.973052 -0.826149
-15.215333 -7.739643 14.602798 0.798119 3.796375 -0.765988
-4.709402 9.894666 0.918350 -2.298593 12.367978 0.448234
9.307711 -5.646737 15.413324 -0.611705 4.432832 -1.012968
-6.419102 6.571613 -1.999363 -2.707936 11.878438 -0.843443
-0.521795 -3.892129 5.492229 0.257968 14.149031 -2.715280
7.007293 2.360884 -6.690301 0.564284 8.443105 -0.538758
15.250134 -7.965012 9.441823 -1.192693 4.518920 -0.738433
-7.146641 12.785280 -12.530955 -0.906879 5.618454 -1.590126
10.438796 0.977336 11.300954 -0.004358 5.046717 -0.004718
-9.341875 -11.400559 -1.302839 2.060709 7.714487 0.287391
9.240977 -14.978377 2.244062 -1.598052 6.893918 -0.388068
-6.977233 7.561494 12.775177 -0.760793 5.566235 1.392997
14.393128 6.253577 -5.208942 1.210344 5.223689 -0.438029
-14.019904 -11.040002 -8.440279 1.418258 4.984094 0.853822
6.735138 4.393543 -0.270428 2.237640 12.519883 -0.089845
-15.944160 8.216690 6.754597 -1.214311 4.642254 0.514432
-11.069273 -5.295488 1.346997 2.109587 7.354387 -0.256711
5.918550 -5.182913 15.174434 -0.476273 4.920678 -1.221104
-10.740662 14.535309 4.136549 -1.790041 6.588465 0.689398
-15.159904 12.204396 4.941841 -1.607941 5.121362 0.524158
9.022897 -12.443362 -14.961010 -0.805501 4.660649 1.335614
3.705161 -3.109074 -4.781067 -1.554955 13.579454 2.006483
5.895362 -5.505512 -8.887941 -1.238936 7.691119 1.867840
-11.739497 10.979808 6.180613 -1.746179 6.138674 0.919329
-14.777400 14.775856 -4.717377 -1.610578 5.186559 -0.514144
-11.136219 -3.225905 -9.104870 0.930887 5.541246 0.761085
-14.422949 -2.316870 12.830500 0.446360 4.014923 -0.397077
7.816137 -11.132158 -3.304480 -1.941499 8.271872 0.820820
-5.921956 16.614336 -15.505883 -0.557806 4.814726 -1.460544
-1.041088 1.054414 11.319507 -0.002333 7.023425 0.025365
4.400859 -8.928922 3.257002 -1.811056 11.129450 -1.340332
-3.693213 16.517148 -15.253765 -0.379288 5.049957 -1.566542
10.847465 12.010200 -13.910563 0.938637 4.629018 -1.203689
-2.661410 -11.218172 -12.670156 0.398206 6.151988 1.895739
0.322781 15.000376 -12.517564 0.047521 6.148474 -1.842897
-9.878689 -9.590468 -11.555724 1.143830 5.372472 1.338010
-1.437105 -13.217693 -0.373670 0.460416 10.015565 0.119716
-11.280029 6.872769 10.645796 -0.990118 5.174659 0.934447
-12.530736 0.695538 7.360122 0.082145 5.365253 -0.048249
-12.550473 1.197361 -10.350468 -0.039066 4.755703 -0.032218
12.349934 -3.537242 1.579595 -1.548899 6.497368 -0.198109
7.745918 -1.152514 -5.119882 -1.046758 8.881502 0.691884
-14.119577 -9.643689 -3.869089 1.755682 5.572453 0.481097
-6.146895 15.924153 -5.045335 -1.298363 7.716633 -1.065688
12.664457 5.120364 3.113230 1.325296 6.159170 0.325790
1.945288 -4.753537 13.855035 -0.215981 5.777105 -1.538293
-11.864000 7.035082 9.819578 -1.078164 5.220773 0.892373
-0.291142 -4.949031 7.346610 0.110635 10.929478 -2.791741
8.759563 12.907949 -8.016362 1.499629 6.629988 -1.372394
-13.115692 -7.056657 10.679735 1.119383 4.785931 -0.911481
6.179437 -9.903219 -8.841782 -1.251686 7.271678 1.790962
-7.196169 -2.828777 -6.902642 1.324124 8.238973 1.270114
10.637624 -9.003590 10.435331 -1.273316 5.484288 -1.249101
7.025636 5.523159 -1.778235 2.513250 11.399763 -0.636120
9.193795 9.157697 -2.027643 2.440953 8.509717 -0.538339
-14.493746 16.901247 2.158375 -1.618189 5.305593 0.240977
5.304157 -1.795245 -15.260093 -0.228832 4.836777 0.658352
-9.031694 -13.403481 -6.340551 1.509188 6.644843 1.059500
-10.359536 -8.587231 -4.588388 2.019726 7.113502 0.894566
15.396304 -4.410964 10.824225 -0.777762 4.186445 -0.546798
15.973747 9.636094 6.286065 1.359395 4.726013 0.534956
-5.824351 -3.055467 7.960358 1.139460 8.341165 -1.557343
-2.790088 7.711678 9.767260 -0.646970 8.062797 2.264848
-6.503538 15.365948 -1.670049 -1.582527 8.382021 -0.406379
9.807524 9.016801 -1.641337 2.396088 8.130249 -0.400997
5.920192 6.350749 2.785480 2.557770 12.220382 1.203443
14.667396 8.274298 -10.840984 0.988392 4.392247 -0.730541
13.181784 -9.786633 -7.715475 -1.514508 5.345903 0.886462
7.680633 6.338270 7.789407 1.417377 7.493216 1.437450
7.590227 12.549939 -2.855983 2.045556 8.649397 -0.769684
1.275703 11.603135 -3.253398 0.582830 12.011336 -1.486379
-14.589037 2.092661 -7.653894 -0.241254 4.699323 -0.126570
-13.060645 -5.155453 -3.680039 1.617467 5.984770 0.455746
1.576395 -1.496471 8.961579 -0.252703 9.092999 -1.436579
1.398434 -3.482099 -3.483997 -0.631895 17.980438 1.574276
10.920065 -4.644119 -12.348912 -0.801882 4.836989 0.906805
0.524366 10.596774 15.737897 0.055762 5.187320 1.673585
-14.809589 10.347122 4.527832 -1.620149 5.274445 0.495339
-8.499720 4.651454 -14.963823 -0.392983 4.546806 -0.691849
-0.225609 4.529753 13.319560 -0.019816 5.991023 1.169876
10.948592 -9.274367 1.894645 -2.168470 7.171140 -0.375252
9.484483 -9.077078 -0.092010 -2.351619 8.153932 0.022813
-7.607044 0.824767 14.987125 0.019191 4.594201 -0.037810
13.819504 -0.447622 -5.168031 -0.408108 5.293565 0.152619
4.367682 -8.359780 -3.490963 -1.868223 11.364817 1.493217
-3.973287 -12.017409 11.096406 0.658277 6.543043 -1.838406
2.482693 -1.267429 11.022215 -0.223957 7.121325 -0.994286
-7.978011 -2.309920 -14.638468 0.368440 4.692758 0.676034
12.495447 7.015160 2.774725 1.743701 6.363408 0.387204
-14.514103 -10.093406 -2.272292 1.792891 5.544650 0.280691
-12.082274 -5.747854 -9.692065 1.156838 5.214784 0.927984
-2.631560 -14.980992 -3.476946 0.630667 8.494985 0.833269
4.912102 -14.081902 -4.122277 -1.144799 8.233287 0.960725
-9.549901 11.597746 13.271181 -0.958597 4.997529 1.332131
7.669722 8.129074 -14.600237 0.652283 4.888366 -1.241698
-12.479755 5.522090 9.225456 -0.906183 5.116020 0.669881
10.678364 0.699846 -8.896118 -0.077900 5.629830 0.064899
5.773042 -6.409941 0.037790 -2.774131 12.299072 -0.018159
10.658045 5.691321 0.686385 1.928459 7.672052 0.124194
0.501371 15.636110 -8.352066 0.104754 7.637097 -1.745034
-9.410927 -12.802909 -12.787714 0.987143 5.079872 1.341345
8.219470 -1.500793 14.252734 -0.304288 4.734870 -0.527642
-14.669516 3.583162 3.306005 -0.714207 5.217279 0.160958
8.905593 14.128542 11.256087 1.112711 5.580977 1.406394
11.614227 1.657020 9.278770 0.154092 5.238702 0.123106
12.031710 14.677548 -15.609955 0.855130 4.143709 -1.109446
-0.862273 -10.858539 -8.025016 0.228250 8.579207 2.124278
11.308220 16.800507 -1.450446 1.692355 6.298417 -0.217069
5.646356 -4.335127 11.347641 -0.753895 6.406468 -1.515125
-10.112656 9.476850 2.341598 -2.299247 7.783282 0.532393
5.977959 -5.474610 14.097543 -0.574585 5.269558 -1.355016
-2.939801 12.560807 -8.882416 -0.687266 7.935528 -2.076530
-1.161988 -10.670056 5.614626 0.394241 10.011883 -1.904939
-14.833614 9.154967 12.359228 -0.929301 4.157149 0.774285
-10.728078 -12.188528 0.974587 1.963700 6.944951 -0.178391
0.988686 5.748753 -10.973686 0.168475 7.422165 -1.869945
-1.431289 -9.269649 11.692422 0.259271 6.823201 -2.118025
6.370076 -0.042108 -9.376221 -0.272416 7.056946 0.400974
-9.203813 5.828251 9.300318 -1.070619 6.169527 1.081845
-6.613212 -14.584547 15.893197 0.588732 4.667170 -1.414870
-13.943277 -8.529650 5.996947 1.596480 5.384540 -0.686640
-5.413216 8.692351 -8.954347 -1.214498 7.786310 -2.008978
-6.907884 2.992754 -7.987035 -0.651828 7.670814 -0.753657
12.262927 -9.793524 0.277884 -2.062786 6.549201 -0.046744
-14.451306 10.265239 -0.041769 -1.816700 5.657289 -0.005251
-15.907494 4.334084 11.522639 -0.471310 3.942261 0.341395
5.955678 -9.331044 0.284668 -2.241273 10.543725 -0.107128
-12.406391 -1.403661 6.832413 0.662989 5.559967 -0.365119
-13.062447 -10.056657 15.002853 0.874535 4.088695 -1.004446
13.971593 10.458716 -9.164091 1.305313 4.878170 -0.856166
0.665937 5.915417 -15.778763 0.049297 5.036438 -1.168054
12.826887 -14.433090 5.037234 -1.578374 5.594547 -0.619842
2.921579 15.990858 -9.822396 0.506995 6.836052 -1.704527
7.073284 5.374962 15.555847 0.388879 4.606193 0.855237
1.397640 0.306228 15.545733 -0.017115 4.972727 -0.190371
3.008572 2.405293 -13.523739 0.102287 5.665052 -0.459786
-6.612358 9.908759 -7.140497 -1.647386 8.176128 -1.778966
13.049507 0.724189 8.120182 -0.066451 5.052416 -0.041350
8.766740 11.802001 6.823902 1.710221 7.115423 1.331211
12.190876 3.488411 12.639161 0.375407 4.417396 0.389211
-9.721225 12.456801 -13.230531 -0.976049 4.974417 -1.328397
3.610452 3.493790 -4.432913 0.994581 15.286781 -1.221147
-12.514234 5.914823 8.781851 -1.005902 5.216337 0.705891
14.169488 13.708385 1.495975 1.807489 5.639202 0.190830
-13.270031 -7.450413 -13.740300 0.869978 4.213204 0.900808
3.128592 -6.709178 4.060725 -1.614750 12.867751 -2.095849
4.824531 10.301279 -0.030409 2.259399 12.056993 -0.014241
7.609593 1.431345 -9.953024 0.105078 6.305903 -0.137438
-0.485264 6.851304 -15.836869 -0.040323 5.056365 -1.315971
4.296766 15.826901 -13.487333 0.521698 5.531510 -1.637584
-12.639572 6.425625 -3.681864 -1.561867 6.154112 -0.454967
9.695780 14.008034 10.460860 1.226735 5.617885 1.323534
6.521867 10.166802 7.311320 1.598584 8.095501 1.792088
-6.658406 14.299708 -6.110995 -1.443001 7.696852 -1.324367
-5.382840 -0.195063 -12.389469 0.167158 5.818267 0.384740
11.436621 -4.444716 -10.943490 -0.906864 5.045487 0.867761
2.073690 5.985538 1.029124 0.805766 19.344626 0.399883
13.683206 -4.485509 10.954118 -0.841341 4.521785 -0.673538
-9.670749 13.813233 14.483428 -0.870316 4.683793 1.303431
6.038672 -0.626016 -9.811247 -0.381217 6.945615 0.619377
-15.263103 4.304860 -15.948297 -0.323111 3.486207 -0.337616
8.128942 14.941830 -11.385037 1.032594 5.649528 -1.446205
12.440253 4.009615 -14.885278 0.347076 3.987000 -0.415291
10.356485 -2.262865 -15.334059 -0.355014 4.197712 0.525643
15.769253 7.151778 11.859901 0.775853 4.002239 0.583511
2.784796 14.727846 3.870339 0.823635 9.424720 1.144696
-5.437413 -5.757935 13.808234 0.575841 5.459222 -1.462341
-14.563971 -5.549147 1.546148 1.564089 5.529509 -0.166048
0.643349 15.530877 6.960266 0.151155 8.214350 1.635311
-3.756976 7.828970 7.255707 -1.242218 9.818654 2.399049
-9.879624 15.811085 -8.814351 -1.311054 5.820433 -1.169689
-12.913030 5.647788 10.554713 -0.795014 4.738512 0.649820
14.630974 15.800128 12.619938 1.078901 4.216237 0.930605
0.527220 16.520067 -0.334228 0.146793 9.316546 -0.093058
11.878536 3.415455 -12.130311 0.390431 4.576830 -0.398706
-5.968950 1.450952 7.260449 -0.173883 8.733597 0.211506
-13.203796 14.482136 -7.289162 -1.514175 5.329011 -0.835901
-9.842772 -4.249823 -11.169038 0.886375 5.382788 1.005809
-13.228165 -14.408838 5.841015 1.529420 5.397012 -0.675329
14.934442 -9.534081 -15.558561 -0.816323 3.745801 0.850438
7.506500 13.032188 1.894781 2.030319 8.709710 0.512491
13.459933 11.008495 -11.236759 1.152459 4.647745 -0.962108
7.840955 -8.876443 -10.242985 -1.226164 6.306650 1.601793
7.089693 11.779835 4.115706 1.993120 8.820147 1.157045
-10.721731 -11.738658 -4.689333 1.813740 6.611462 0.793270
3.920886 14.149595 13.199661 0.521596 5.778945 1.755951
-8.832615 1.092143 -1.140929 -0.059168 9.306088 -0.007643
-1.325278 12.519935 6.457888 -0.420199 9.570476 2.047571
4.583223 -3.858169 12.042633 -0.555185 6.274166 -1.458775
14.628968 -1.724272 -1.832878 -0.788247 5.334598 0.098760
14.390831 3.073623 5.951491 0.518724 5.009840 0.214524
6.381708 -7.854784 -10.698691 -1.060035 6.553032 1.777108
14.528265 -2.374241 -14.385315 -0.389150 3.779999 0.385321
-1.908212 -1.960469 -7.755839 0.449319 10.513051 1.826236
11.927505 -8.641657 -7.492185 -1.585467 5.801154 0.995901
-8.503764 -11.296235 11.923516 1.044806 5.522159 -1.464970
-6.739784 -5.897391 -12.909723 0.753042 5.574375 1.442415
5.380104 -3.108501 9.144188 -0.908290 7.710119 -1.543758
8.335139 -6.781559 -8.088162 -1.552608 7.042967 1.506603
0.132828 -12.081361 -4.597206 -0.042524 9.831104 1.471754
11.297923 1.259321 10.075903 0.056406 5.134981 0.050305
-6.197355 5.824191 -14.627258 -0.445548 5.000846 -1.051600
0.497303 -11.662500 9.191181 -0.110548 7.768681 -2.043159
11.180335 -4.961212 -3.869976 -1.843540 6.912926 0.638125
-11.039252 5.519587 3.552768 -1.627531 7.016296 0.523789
-6.961689 -5.672944 11.752395 0.884383 5.959030 -1.492973
-0.034846 11.941400 5.421797 -0.013071 10.589524 2.033819
1.853455 -7.266143 12.567607 -0.294129 6.439776 -1.994382
11.194152 15.745858 -5.989588 1.569434 6.006622 -0.839748
-15.874583 9.026852 -14.919841 -0.728215 3.648533 -0.684418
-9.354027 -12.142738 -0.262423 1.984661 7.585980 0.055679
-9.613394 -6.702225 15.755128 0.650862 4.349765 -1.066680
1.801407 13.448849 8.820043 0.414738 7.920437 2.030640
3.099122 15.974719 8.996557 0.573720 7.111293 1.665473
-15.027859 -2.199007 -5.386099 0.756635 4.912397 0.271184
1.553233 0.734776 5.224171 -0.030496 17.596802 -0.102572
10.076731 -5.810199 6.770860 -1.662027 6.742945 -1.116767
-1.338747 -4.701640 -9.480711 0.330395 8.588941 2.339785
8.128530 -5.063374 -3.373697 -2.365362 9.294058 0.981729
-0.706280 -12.764371 -13.903280 0.090837 5.684611 1.788145
-14.796288 0.541532 -2.036040 0.135414 5.210674 0.018634
7.361627 9.040976 0.855186 2.685264 10.269496 0.311942
14.383492 16.868780 -9.945084 1.241809 4.593628 -0.858616
-12.256651 3.860080 -14.454016 -0.348037 4.083233 -0.410433
-15.363655 -9.096555 -14.963952 0.834589 3.759351 0.812876
12.910024 6.622011 -3.534970 1.567937 6.053057 -0.429326
2.401690 -9.597026 1.934962 -1.128441 12.239441 -0.909148
0.642698 11.791946 2.185238 0.308014 12.437656 1.047277
5.558243 1.068944 -1.662603 0.037869 16.127070 -0.011327
-12.206260 -6.148961 11.596178 0.989521 4.781980 -0.940064
12.767394 16.528194 2.804364 1.670164 5.801059 0.366852
6.155119 14.879520 -0.973222 1.622866 8.766548 -0.256601
-7.196677 -6.710389 1.006503 2.719845 10.518259 -0.380388
-6.931503 -14.360485 1.229515 1.510365 7.915297 -0.267910
3.451325 14.148470 -12.661475 0.492417 6.010683 -1.806474
-13.779835 14.187117 10.474198 -1.252931 4.706408 0.952366
11.286822 -6.064085 9.786892 -1.203823 5.430505 -1.043845
-11.627262 0.430470 4.586358 0.213062 6.323715 -0.084042
0.229618 11.743055 -3.730626 0.101421 11.763432 -1.647803
-8.813038 -12.799804 9.708256 1.231154 5.958384 -1.356213
14.390903 9.555096 -8.690365 1.279108 4.829577 -0.772426
0.443618 -6.178409 -12.488303 -0.070193 6.548912 1.975994
-7.679337 7.514850 15.389349 -0.558586 4.652320 1.119404
-7.347706 -4.325098 -1.294269 2.676578 10.933488 0.471469
-15.581519 -14.992498 -13.091633 1.037581 3.998636 0.871778
12.275848 7.190751 5.214676 1.585493 6.096725 0.673504
-2.059078 13.362512 -0.216396 -0.815148 11.194823 -0.085667
14.999013 -5.369160 4.113092 -1.375739 5.178447 -0.377261
-15.607293 -14.259804 11.160944 1.161870 4.237693 -0.830866
-11.785574 -9.988128 10.952742 1.226752 5.077692 -1.140063
-7.484587 14.949136 13.109276 -0.848437 5.302222 1.486041
