# units: length=mm, velocity=mm/s
x y z u v w
15.850005 2.499879 1.236080 0.133072 4.874712 0.010378
-12.307952 -8.215845 -4.715097 1.850768 6.168496 0.709017
9.029506 1.021591 10.117210 -0.227991 5.789784 -0.255456
7.025410 -10.149448 15.256040 -0.676849 4.858709 -1.469812
7.057096 2.902637 1.736983 0.649351 11.915142 0.159827
-3.929120 -8.857441 -4.838388 1.370507 10.096449 1.687666
11.669750 -5.385858 6.581850 -1.612465 6.097413 -0.909446
9.762230 14.516631 -3.350074 1.942439 7.259901 -0.666581
-13.471016 -10.656205 13.554872 1.011296 4.274104 -1.017592
-11.932308 9.325312 -12.585118 -0.913181 4.638088 -0.963141
6.746182 -13.889700 1.385906 -1.418860 7.793007 -0.291484
-5.696686 6.619401 -0.065523 -2.677500 13.980790 -0.030796
-3.300712 8.349952 6.121975 -1.351437 11.311767 2.506570
10.514044 17.535558 6.467712 1.468487 6.029577 0.903340
-5.965980 1.614359 13.697986 0.045901 5.208312 -0.105390
-0.672476 -10.853141 1.087404 0.255743 10.984566 -0.413539
-7.525033 0.984276 12.125087 0.171858 5.479017 -0.276915
-1.748066 13.573475 -10.168302 -0.364757 7.419889 -2.121751
-4.099768 -11.983934 -6.053094 0.984472 8.269959 1.453521
7.153780 9.664737 -7.789630 1.575061 7.710099 -1.715057
-11.551673 -1.938636 -1.314757 1.538755 6.972387 0.175134
0.499682 -10.529584 -1.048431 -0.198462 11.250431 0.416413
12.748555 -7.029527 -3.075286 -1.927933 6.230764 0.465068
14.649374 0.465115 7.634886 -0.335744 4.692644 -0.174982
7.670177 6.527666 4.583746 1.945677 9.257533 1.162749
-10.287716 17.158052 -2.650785 -1.709547 6.669219 -0.440491
-12.955896 -10.513406 3.615773 1.815698 5.936877 -0.506731
-13.989543 13.055290 -6.461444 -1.582265 5.296636 -0.730811
9.261618 -4.418813 -1.321560 -2.459960 8.743255 0.351017
-13.758770 0.841394 -11.048485 0.198915 4.370952 0.159731
-1.802135 -8.508203 -10.067275 0.398088 7.634186 2.223841
-3.772940 12.227819 2.052059 -1.689464 11.798749 0.918880
3.152401 -11.957096 -4.857799 -0.851677 8.915236 1.312421
15.249613 0.003359 0.810046 -0.559236 5.114098 -0.029706
8.654763 -9.152024 -0.203410 -2.249873 8.433589 0.052878
-11.752820 -8.154071 15.002621 0.841196 4.261978 -1.073797
12.219157 -7.333201 13.160569 -0.968761 4.521063 -1.043398
-2.659694 -10.596716 -0.676122 0.996273 10.827657 0.253263
-6.161222 10.208894 3.197810 -2.392613 10.667268 1.241819
-2.288380 10.643460 -5.038578 -1.046546 11.838713 -2.304295
-7.821208 2.304517 -6.872030 -0.121650 7.758437 -0.106887
9.347672 3.991880 -9.063185 0.523053 6.079089 -0.507135
11.150343 12.208185 12.856433 1.022963 4.795781 1.179485
-4.958453 3.277670 7.842180 -0.413517 8.875151 0.654010
6.747473 10.688404 -0.572842 2.611664 10.638973 -0.221723
-11.927526 8.550709 -15.881478 -0.603981 3.986134 -0.804199
-14.409992 13.396442 -8.388564 -1.403471 4.899364 -0.817010
-13.211693 17.902025 -14.473932 -0.941796 4.144258 -1.031774
2.397204 8.657902 14.007427 0.278271 5.713650 1.626001
13.834285 11.617630 -13.515967 0.937123 4.185701 -0.915561
-6.501870 -4.338414 -11.818171 0.828599 6.028890 1.506109
8.074159 6.837429 5.783545 1.727663 8.287664 1.237530
15.016340 13.799743 7.045428 1.480475 4.921882 0.694615
-11.584151 3.631637 -2.327981 -0.688550 6.753063 -0.138373
1.191311 -10.966236 -14.327537 -0.149000 5.581756 1.791980
-14.020117 -4.098175 -5.852086 1.325214 5.300238 0.553153
-15.243936 -7.349615 -1.892941 1.696080 5.318424 0.210614
-12.803518 -13.930257 0.033066 1.684638 5.838922 -0.004351
15.435918 1.114117 -6.499616 -0.198061 4.615601 0.083398
-3.752865 -13.889617 -6.728468 0.747060 7.523700 1.339395
-8.768000 10.344473 2.983420 -2.376722 8.600734 0.808709
-5.611173 -5.506757 0.160987 2.744414 12.431699 -0.078739
-15.890347 12.356667 -9.359949 -1.231508 4.414598 -0.725400
15.470650 14.857676 10.969448 1.181181 4.306940 0.837515
-13.767934 -3.722251 15.481665 0.562857 3.786261 -0.632917
-8.947555 -1.536869 12.943971 0.511390 5.001407 -0.739802
-3.685749 -11.938478 12.925526 0.495336 5.832629 -1.737089
15.792269 12.829496 7.234804 1.406213 4.701093 0.644219
-0.122210 -10.728753 -11.329359 0.021547 6.771695 1.997477
-13.853936 1.956313 14.039841 0.005535 3.883867 -0.005609
-10.892305 2.070043 -12.256596 -0.011772 4.715763 -0.013246
-7.141905 5.494026 6.004422 -1.415727 8.852137 1.190246
9.403582 -10.592955 -4.881707 -1.808634 7.119543 0.938921
5.718370 -13.145942 -11.608644 -0.769868 5.882968 1.562879
13.708529 8.048843 -4.896923 1.427924 5.547409 -0.510079
-5.009195 -13.217627 10.003844 0.789016 6.460576 -1.575740
8.020098 7.355332 -10.553730 0.967603 6.106139 -1.273279
-11.540608 12.066233 -9.189232 -1.409649 5.538757 -1.122436
13.376845 -6.315167 7.264658 -1.465781 5.354864 -0.796032
-0.147605 -6.649405 -8.528188 0.044367 9.122563 2.563399
6.734865 -2.866994 -5.928740 -1.756818 9.204640 1.546536
-5.538014 6.563266 2.869546 -2.387426 13.025759 1.237055
14.342275 1.803759 -15.040984 -0.022151 3.678479 0.023230
14.540892 4.952469 -10.955038 0.475496 4.262611 -0.358237
-12.287623 5.260143 6.633079 -0.895141 5.679910 0.483213
-10.606204 -4.615264 -1.849155 2.199741 7.617126 0.383517
-0.834768 11.682287 -14.161808 -0.109500 5.760081 -1.857659
-9.295195 6.144865 -12.284545 -0.641824 5.141527 -0.848235
-3.198027 1.006541 -6.770069 0.310665 11.476803 0.657662
1.607176 12.928222 -4.531020 0.638295 10.989384 -1.799508
3.963588 5.837016 6.864518 1.131714 10.527122 1.960010
-4.094372 10.295057 8.525863 -1.077288 8.458201 2.243278
-7.320729 -7.767058 10.156316 1.206620 6.489186 -1.673988
8.849581 -9.407806 7.826468 -1.550967 6.707259 -1.371657
-13.383472 -5.856853 8.383667 1.321541 5.141651 -0.827839
-3.855792 -10.407354 -14.356379 0.461301 5.443913 1.717574
-12.617816 5.816585 6.052529 -1.042776 5.690656 0.500200
-11.699013 -5.503765 10.823731 1.107349 5.082055 -1.024501
-12.194354 17.078390 13.251420 -1.016076 4.497815 1.104155
15.794936 10.862921 -4.839734 1.480151 4.926022 -0.453534
-12.317869 14.436504 -2.211840 -1.923937 6.307152 -0.345469
-9.644677 0.412566 15.440879 0.174064 4.235119 -0.278673
-6.110170 6.062247 9.022475 -0.964834 7.488061 1.424706
10.185260 1.132966 9.652273 -0.208195 5.577265 -0.197301
-13.058387 -9.404973 -5.872211 1.685201 5.670935 0.757816
10.830736 -4.341524 10.262329 -1.093907 5.413318 -1.036497
11.776452 -1.301010 15.583058 -0.351171 3.964914 -0.464683
9.386730 -6.745936 4.168606 -2.163561 7.830141 -0.960828
5.413764 11.057089 -6.600406 1.599600 9.026257 -1.950216
-3.476258 2.075211 10.234790 -0.012204 7.433600 0.035931
10.006333 -10.141276 3.818825 -1.942302 7.136433 -0.741262
11.113951 16.143755 4.382367 1.722260 6.341229 0.679108
-4.270027 -0.479874 -2.658703 0.923597 17.453093 0.575071
-9.695507 8.705962 6.236668 -1.766698 7.108978 1.136434
4.683367 -13.080644 12.446893 -0.611345 5.775517 -1.624759
0.363829 -4.836114 -15.670799 -0.034112 5.151665 1.469260
5.474988 -11.752985 -1.334776 -1.525394 9.068268 0.371884
0.817268 17.985873 -10.485577 0.130298 6.557282 -1.671726
5.091235 -10.795904 -11.091890 -0.813024 6.397805 1.771274
-15.404067 4.069103 -3.444321 -0.534057 4.937860 -0.119414
-9.624340 10.288539 -9.485714 -1.352377 6.052627 -1.332898
3.215289 -6.368502 11.995555 -0.533901 6.583901 -1.991871
15.703444 14.460357 -4.854702 1.574156 4.956496 -0.486648
-2.069337 4.063667 -14.802936 -0.082997 5.235329 -0.593717
-2.735948 -5.403572 -14.943414 0.287198 5.344573 1.568639
-10.098684 9.097120 -2.880052 -2.229133 7.790849 -0.635728
10.887186 -13.737009 -4.689192 -1.571990 6.160674 0.677068
-10.830775 -12.691465 -2.370893 1.772729 6.579713 0.388056
-10.767244 -6.572986 7.514981 1.612821 6.228977 -1.125666
-1.083467 11.952803 15.581796 -0.118024 5.232027 1.697352
-10.278625 0.608039 15.233467 0.158810 4.190919 -0.235365
2.724420 -10.455425 -5.827243 -0.806309 9.263223 1.724608
-2.202385 -2.087233 -8.954075 0.496272 8.966006 2.017655
-1.714264 -9.280341 2.211741 0.752846 11.805195 -0.971321
-12.404255 12.901381 14.320443 -0.920301 4.299853 1.062467
14.513310 -6.511426 0.957741 -1.765382 5.616358 -0.116498
-14.615669 4.170275 6.698139 -0.504241 4.844253 0.231086
8.747159 16.976629 4.054494 1.601735 7.063801 0.742438
-12.614660 5.590242 5.214645 -1.056452 5.836738 0.436716
11.845667 15.451092 -13.230240 1.026423 4.588675 -1.146396
7.589107 1.327093 5.260736 -0.341837 8.918313 -0.236960
13.145351 -12.705001 10.831747 -1.209525 4.740840 -0.996647
-6.594519 0.739935 -15.283793 0.121950 4.650446 0.282637
10.317081 13.467602 1.055606 2.149577 7.409092 0.219937
7.864778 -13.152173 -12.523077 -0.889181 5.321284 1.415842
6.256066 -7.227416 8.987702 -1.294645 7.359813 -1.859936
12.978208 10.942121 12.563540 0.997611 4.484795 0.965737
-15.456170 6.678995 -3.951038 -1.073601 4.972248 -0.274443
-1.708928 16.267847 -4.593835 -0.474094 9.111654 -1.274432
-8.779127 8.702915 10.175260 -1.158573 6.063133 1.342820
2.830603 6.202233 0.083132 0.181024 19.872683 0.005316
-7.328658 -3.523700 -3.704444 2.332727 9.981327 1.179132
13.934646 15.714188 8.158225 1.423450 5.006881 0.833378
10.510889 15.216427 -3.153099 1.881166 6.854645 -0.564320
-8.789744 -4.215767 7.620821 1.529106 7.039883 -1.325754
7.197362 15.152119 9.823667 1.136880 6.370246 1.551725
-5.359938 6.659978 1.275916 -2.591870 14.310099 0.616986
0.770724 -5.458831 4.596856 -0.428888 13.596387 -2.558030
-15.513528 5.986593 -10.137545 -0.633595 4.211092 -0.414032
-3.182917 4.540562 -11.525941 -0.276463 6.698151 -1.001124
3.079674 -6.674554 13.698525 -0.404795 5.823577 -1.800548
-0.603644 7.516191 15.187783 -0.053422 5.274297 1.344114
1.878439 -3.761359 14.804539 -0.178912 5.389874 -1.410063
-13.690949 7.492612 15.591678 -0.539387 3.773790 0.614271
10.105645 15.567229 3.602686 1.821105 6.901793 0.649228
-10.190776 12.401439 11.472392 -1.157101 5.324868 1.302621
3.446506 10.953694 8.355255 0.950342 8.667565 2.303883
7.234306 16.487089 -1.084138 1.664323 8.100417 -0.249417
-11.485467 -12.316917 8.447890 1.403510 5.537162 -1.032322
-15.468721 -8.933350 14.231739 0.911212 3.856521 -0.838346
-0.588370 11.116948 -9.149526 -0.158286 8.542399 -2.461452
5.292005 0.070355 -1.515727 -1.023603 16.379563 0.293179
-0.392504 -7.900652 -13.402848 0.057278 6.079481 1.955868
13.152160 15.932950 -14.999987 0.913623 4.093445 -1.041983
10.663704 -13.229188 -13.414775 -0.962720 4.698162 1.211086
2.009554 -6.419460 15.106793 -0.220597 5.350291 -1.658332
-0.821476 0.259502 8.394166 0.111296 9.923131 -1.137271
11.191835 3.119510 0.086162 0.529850 7.160032 0.004079
7.837369 10.921789 2.925920 2.387449 9.191658 0.891305
2.192173 17.371813 -7.199863 0.461063 7.739714 -1.514291
6.331130 14.141302 -15.465222 0.615815 4.882793 -1.504269
14.605495 -3.716271 11.054952 -0.826065 4.320302 -0.625252
13.389180 10.731339 4.288504 1.757705 5.815874 0.562986
0.149422 13.807252 -8.804224 0.036637 8.182567 -2.158718
-10.095743 14.415437 -12.603568 -1.045275 5.041371 -1.304926
-10.037701 0.777016 -12.719965 0.194264 4.784839 0.246175
-5.334327 4.225432 -6.280297 -0.940513 10.184675 -1.107300
5.727360 0.360021 14.603836 -0.161501 4.960722 -0.411801
-4.289686 15.134667 -8.239875 -0.916856 7.619369 -1.761150
-13.192317 -7.293539 -14.485640 0.853803 4.121372 0.937506
13.284664 3.721176 -4.404867 0.534694 5.610816 -0.177291
-13.940799 -0.618423 9.752648 0.491446 4.571797 -0.343804
14.461139 -9.016793 2.279881 -1.798027 5.564853 -0.283469
-5.076031 -7.355102 8.837233 1.169477 7.812815 -2.036028
-0.804018 -10.929679 -11.325820 0.140105 6.734314 1.973594
11.561597 8.307099 7.222377 1.435021 5.960471 0.896438
-10.171658 -12.577359 -4.183668 1.689320 6.630768 0.694828
-9.110842 0.598004 6.921777 0.507740 6.992304 -0.385745
8.381872 -11.695614 7.096745 -1.462233 6.776952 -1.238040
-14.320366 -6.690131 -4.344746 1.650658 5.456254 0.500804
-11.910287 -4.281701 6.988429 1.432509 5.878244 -0.840533
6.213577 2.148453 -11.366919 0.027078 6.077264 -0.049535
-0.387915 10.187105 10.411130 -0.087809 7.782144 2.356674
-3.026579 -9.749146 5.071048 1.003320 9.873237 -1.681068
-3.116781 4.008802 -4.940237 -0.686941 15.236337 -1.088832
15.437269 2.594808 -10.648029 0.096855 4.095618 -0.066807
-14.284074 -12.344793 1.757986 1.720750 5.493520 -0.211778
11.873195 -8.518395 -15.776444 -0.794715 4.112258 1.055974
4.170731 7.983004 -7.206968 1.323314 9.792788 -2.286668
8.862052 6.732666 -6.312278 1.548769 7.522371 -1.103160
-10.068010 -13.643083 -7.444958 1.376832 5.959926 1.018122
11.966126 7.758863 14.966140 0.604933 4.117575 0.756595
13.259269 14.914077 9.252078 1.364814 5.024312 0.952343
-12.671823 -13.803663 5.155735 1.550519 5.590262 -0.630853
8.529443 -0.443432 -11.262490 -0.465845 5.576527 0.615114
-12.119168 -9.028929 15.998768 0.794827 4.050275 -1.049268
3.377842 12.271282 11.439603 0.599862 6.748980 2.031529
-8.541846 12.459166 6.316778 -1.794728 7.416935 1.327219
11.922947 5.264133 3.393275 1.174846 6.469051 0.334361
10.505151 4.383870 15.805785 0.250051 4.067095 0.376220
7.842880 2.981950 -10.842690 0.205897 5.874065 -0.284651
-1.604548 -8.703740 2.777903 0.738375 12.085491 -1.278325
5.366904 2.296644 -1.429138 0.133132 17.124753 -0.035451
-15.285130 6.364274 -12.800622 -0.553197 3.906272 -0.463278
14.548773 -7.912746 7.628932 -1.427373 4.969977 -0.748471
7.555604 8.556810 -13.649376 0.699728 5.168056 -1.264075
15.348044 -8.607216 1.831698 -1.721502 5.285370 -0.205451
-13.500231 0.693320 14.022297 0.166487 3.944735 -0.172925
13.215212 -0.632590 -14.990024 -0.299026 3.856827 0.339186
5.316271 8.852984 0.706144 2.777623 13.147698 0.368943
9.086341 -12.391737 7.787786 -1.388956 6.302275 -1.190456
-2.338532 17.712433 -1.225236 -0.614264 8.989029 -0.321834
11.405411 -8.160593 -5.837389 -1.801893 6.334692 0.922225
-1.454687 -0.011393 14.202532 0.064414 5.499494 -0.628892
-7.411806 3.774422 -1.596398 -1.227801 11.249628 -0.264451
-0.868329 8.820783 -9.047000 -0.244123 8.943730 -2.543478
1.113131 -10.711382 -0.351792 -0.431931 11.108413 0.136507
9.065908 -7.091226 12.744352 -0.964371 5.218499 -1.355660
7.127722 -4.823449 10.143260 -1.126533 6.598995 -1.603137
-0.046616 17.347674 2.385518 -0.012836 9.221723 0.656885
-12.768219 10.331856 -9.074627 -1.315081 5.197193 -0.934654
5.309329 0.230917 -3.879865 -1.028146 13.335519 0.751332
10.227056 4.483717 15.475040 0.269902 4.168455 0.408402
-1.662716 15.556011 -13.540321 -0.221587 5.794190 -1.804489
0.429939 2.112700 -15.207794 0.000920 5.107288 -0.032558
3.121893 -9.076994 10.252480 -0.633798 7.285551 -2.081431
7.633334 16.605052 6.250284 1.404273 7.056299 1.149839
-5.838425 17.397167 -11.863482 -0.757554 5.768019 -1.539325
-15.048309 -4.999321 -9.318131 1.066602 4.527189 0.660455
-15.310674 -1.647128 -1.946692 0.945607 5.111121 0.120230
-0.795843 -0.258787 13.878385 0.042181 5.668843 -0.735586
12.859498 -0.724817 -9.012971 -0.585214 4.984060 0.410165
6.804616 -0.652395 -4.309177 -1.448148 10.434025 0.917072
13.310567 1.024101 7.298838 -0.246873 5.126067 -0.135372
-14.251845 -12.838297 9.568158 1.291785 4.703852 -0.867256
15.442672 16.941365 15.498713 0.897393 3.732702 0.900650
12.751879 3.030484 0.819421 0.396626 6.179093 0.025487
-12.283545 -11.094281 -12.590851 1.084505 4.635503 1.111637
-2.366271 -12.552640 13.100352 0.314991 5.821330 -1.743881
10.257789 0.814782 -9.855272 -0.275046 5.500900 0.264253
12.565325 -12.288173 13.955455 -0.978856 4.339078 -1.087149
-3.760131 -9.424996 -14.543734 0.445650 5.420999 1.723722
2.191034 15.283994 8.681055 0.479264 7.739537 1.898884
2.230439 2.516829 6.836431 0.119745 12.098289 0.367024
6.186125 -11.654742 -7.298100 -1.243972 7.379035 1.467580
13.737397 1.502870 -1.643509 -0.167852 5.659012 0.020081
-9.815161 -9.691457 -11.587253 1.139450 5.359473 1.345174
-12.213098 3.713256 4.527481 -0.591857 6.067529 0.219406
13.950252 7.901225 -8.995649 1.038300 4.810805 -0.669535
-6.164379 -0.031554 -7.997330 0.657036 8.070303 0.852403
-4.307975 9.808047 2.023621 -2.312870 13.211144 1.086444
-12.430869 -1.844706 3.209238 1.281874 6.252395 -0.330937
-5.012552 13.162122 -8.309701 -1.148642 7.821683 -1.904194
2.376700 15.575311 10.063268 0.445144 7.063369 1.884798
12.016086 2.382350 15.393647 0.043213 3.925116 0.055360
4.478084 10.730900 -3.440385 2.005221 11.678450 -1.540554
15.702099 -8.591061 -1.409668 -1.694420 5.183050 0.152118
-0.302819 3.507556 -7.567645 -0.043180 11.284317 -1.079108
-6.532947 -2.368861 11.050197 0.741811 6.277731 -1.254741
-5.018665 -12.302839 -12.019225 0.693990 5.941176 1.662041
-13.108163 -6.051305 -10.440989 1.142584 4.833050 0.910098
-6.123835 11.193309 10.283901 -1.093455 6.792769 1.836265
9.172794 8.885609 -1.650713 2.477602 8.733841 -0.445863
-13.523805 12.114553 -11.598450 -1.122004 4.572678 -0.962267
7.829867 0.758521 14.302201 -0.151141 4.753381 -0.276077
11.823668 4.459516 -0.660202 1.022054 6.766867 -0.057069
15.515565 -8.671099 -1.479846 -1.713408 5.241724 0.163422
-5.760909 2.184137 -6.276817 -0.084302 9.813623 -0.091852
8.236216 10.971076 -12.894337 0.914272 5.336459 -1.431353
15.975372 -12.276222 -6.007711 -1.474225 4.744762 0.554398
-7.814067 -12.194334 14.740609 0.750225 4.846148 -1.415239
-3.443125 10.482856 7.494082 -1.086507 9.393456 2.364820
-12.106739 -3.214035 7.978018 1.157963 5.537146 -0.763067
-4.304092 -5.370838 -6.118994 1.588497 10.401237 2.258317
-10.140178 8.893920 7.612909 -1.534603 6.447703 1.152129
3.120483 9.185476 -3.851549 1.698652 13.442637 -2.096611
-5.564609 6.303973 -9.165135 -0.946539 7.628754 -1.558987
-13.911604 -8.383746 -10.688502 1.201814 4.649764 0.923373
-9.662632 -4.249376 9.071052 1.271939 6.139767 -1.194067
-12.004617 -1.055871 8.628546 0.711972 5.330974 -0.511744
3.357324 1.414894 -11.994542 -0.063773 6.348265 0.227838
-5.980466 4.544482 -12.038937 -0.386150 5.890316 -0.777336
10.692708 2.070868 -2.812460 0.033448 7.245879 -0.008798
3.851950 2.488093 4.266052 0.182691 16.281067 0.202331
9.852106 -10.273266 -9.301685 -1.373219 5.915456 1.296500
8.195082 -1.464977 2.276640 -1.934332 9.790901 -0.537369
-14.543762 -0.678735 -15.010268 0.294725 3.680411 0.304179
-11.731962 -9.792839 8.642178 1.463191 5.566605 -1.077838
0.114805 -5.825679 -11.847974 -0.020617 6.905486 2.127684
-10.045886 5.136136 -1.559864 -1.528802 8.045809 -0.237383
-1.513426 16.748573 7.400889 -0.334427 7.922498 1.635399
9.617779 15.978542 1.415037 1.866602 7.244434 0.274628
4.816475 4.031614 2.186546 0.892926 17.048254 0.405363
2.947700 -11.139525 5.339778 -0.841731 9.135007 -1.524801
-13.556014 7.370592 -9.674245 -0.935876 4.773486 -0.667887
6.433684 -9.067982 -8.576955 -1.305867 7.284399 1.740894
3.301995 -6.219718 -6.009425 -1.297577 10.746255 2.361509
1.891162 0.734863 11.868247 -0.084276 6.616901 -0.528888
-6.131706 7.965205 -14.051070 -0.559301 5.243682 -1.281662
-11.261861 1.252183 -12.893446 0.114847 4.508689 0.131486
11.787488 3.854890 2.160864 0.763233 6.655324 0.139915
-4.018406 14.850197 -9.216909 -0.807833 7.323785 -1.852904
-1.778116 1.217975 -10.624945 0.065029 7.468369 0.388571
-0.193445 11.733566 -3.840312 -0.095078 12.495652 -1.887508
-4.505724 9.932196 -11.800299 -0.717045 6.479061 -1.877909
-3.656544 -2.550550 -1.539742 1.781338 17.479963 0.750107
6.074221 -2.362728 -0.784530 -2.607683 13.316712 0.336801
-13.384454 12.290063 2.198000 -1.912605 6.002285 0.314089
0.807736 8.659600 -5.426550 0.417140 13.104335 -2.802443
-4.369671 -4.159649 0.518049 2.623383 15.046462 -0.311017
7.467977 -6.850963 -2.024041 -2.499212 9.726347 0.677360
-0.850094 -13.636720 13.739663 0.103911 5.580556 -1.679463
-8.752932 -13.309098 1.018540 1.677340 7.293013 -0.195185
9.524649 4.284229 0.271607 1.282851 8.626256 0.036582
2.167360 6.185570 5.428424 0.945380 13.940119 2.367823
6.515258 2.502396 -7.586931 0.183557 8.126876 -0.213750
6.571660 -12.607906 -3.018597 -1.506071 8.093338 0.691792
4.966720 -13.301138 15.924666 -0.467447 4.807272 -1.498762
12.107415 -9.687501 6.915344 -1.629179 5.798772 -0.930532
-0.361358 -5.447741 7.509517 0.132292 10.341024 -2.749213
-12.825571 14.615809 12.289815 -1.111569 4.596168 1.065136
10.321139 0.209340 5.701318 -0.673494 6.773887 -0.372033
-9.182445 15.406583 5.868876 -1.640361 6.857167 1.048422
3.624313 -12.323057 3.163917 -1.005092 9.117025 -0.877415
12.807475 -7.652911 -15.971920 -0.760595 3.940707 0.948521
-5.046169 -6.861136 -15.177435 0.507553 5.095246 1.526574
10.234627 10.592562 -11.949255 1.055814 5.178623 -1.232697
-14.489477 17.072316 4.872723 -1.565721 5.185490 0.526542
15.575844 16.698734 -3.396611 1.594578 5.024852 -0.347728
-9.277829 -10.177370 -15.987729 0.741408 4.418987 1.277608
1.269088 6.511425 -15.250285 0.095356 5.193857 -1.145866
-8.022287 15.844095 -14.368454 -0.792256 4.917590 -1.418983
4.650993 3.644654 -7.326285 0.565793 9.598627 -0.891242
10.770170 -12.616049 1.823370 -1.797406 6.652393 -0.304298
10.708745 0.634820 -3.446500 -0.606758 7.125118 0.195279
0.485256 7.665586 5.670418 0.243806 13.392887 2.848978
7.397423 4.787669 3.717754 1.559928 10.110677 0.783979
-8.025104 9.826808 -7.000090 -1.748681 7.651171 -1.525329
-10.314038 -10.533191 6.615632 1.653873 6.404675 -1.060827
-11.203482 -1.071769 -4.626818 1.109040 6.621601 0.458012
5.302628 -10.631415 -12.776476 -0.709765 5.789539 1.710152
5.217122 -7.680697 5.875388 -1.640023 9.380959 -1.846952
-11.221982 -0.312121 14.201839 0.296234 4.274054 -0.374896
-9.172530 -12.771400 -12.901730 0.947789 5.051867 1.333123
2.068330 -1.833442 -2.638584 -0.162380 19.759931 0.207149
-8.192599 5.399125 6.900591 -1.180295 7.603913 0.994157
-15.151689 -13.343138 -5.320128 1.510763 4.963738 0.530466
-3.194501 -13.403726 6.140482 0.699126 7.942099 -1.343862
-5.320179 17.676950 -12.852824 -0.640780 5.534542 -1.548038
-6.325884 -7.767303 6.384258 1.700489 8.543386 -1.716181
-15.843563 1.577276 -2.491253 0.109819 4.828974 0.017268
-15.414314 4.454886 10.030606 -0.412078 4.205799 0.268153
-3.680767 -9.307843 5.195227 1.216336 9.802146 -1.716801
14.030862 -2.715772 -15.034098 -0.498733 3.789006 0.534394
6.301738 -10.022900 7.170357 -1.403969 7.736774 -1.597489
-13.177783 -8.883623 -3.564570 1.855498 5.945714 0.501909
6.854696 -4.465499 4.201426 -2.315900 10.023059 -1.419477
-6.372387 12.051519 11.751450 -0.935002 6.092629 1.724256
8.889331 1.016220 -4.811973 -0.474372 8.033990 0.256787
8.559710 12.579240 -4.602676 2.013323 7.919915 -1.082592
-6.945153 4.853042 -5.051170 -1.393201 9.703693 -1.013267
8.422100 12.995680 -5.492423 1.863281 7.655230 -1.215127
-4.485616 -10.238081 -13.334087 0.589390 5.726652 1.752041
7.682712 -1.121820 14.005139 -0.377814 4.906437 -0.688732
3.903237 4.623840 -13.963032 0.212490 5.428566 -0.760141
-4.817052 10.193603 -3.584217 -2.139912 11.619496 -1.592241
-5.756097 -0.388420 5.560901 1.135453 10.523372 -1.096949
-3.474144 8.584868 -1.986086 -2.171158 15.214593 -1.241200
12.545974 12.051312 5.517422 1.759614 5.949767 0.773837
13.918493 1.761773 -6.047549 -0.063410 5.121404 0.027552
3.242579 15.256221 13.779096 0.412606 5.639780 1.753338
13.638375 1.183047 -11.444860 -0.135982 4.326596 0.114112
-7.470683 7.488000 -14.252358 -0.571571 4.958369 -1.090428
-13.967259 14.417869 13.191174 -1.034760 4.250782 0.977264
0.679619 2.373883 10.925463 0.011481 7.329425 0.184566
11.730916 -1.558822 -1.675304 -1.383125 6.811254 0.197526
-5.038224 -3.985969 8.432616 1.205234 8.362454 -2.017233
5.802994 15.547707 9.875236 0.972113 6.608983 1.654292
4.273197 11.575733 12.376242 0.650703 6.228170 1.884599
-9.777690 10.369020 -13.888907 -0.840943 4.772704 -1.194534
-11.901467 -3.358487 -14.279020 0.616507 4.240769 0.739666
-9.949607 13.916078 0.551589 -2.126591 7.541899 0.117895
4.707297 16.292010 -7.443688 0.971867 7.550365 -1.536821
-10.195370 -9.076899 2.944419 2.097172 7.340854 -0.605662
-8.081935 -11.910121 -5.825030 1.539626 7.158183 1.109681
-2.563284 6.093980 10.038633 -0.454595 7.910464 1.780339
-9.441379 1.078255 -5.897194 0.374497 7.199521 0.233915
12.679852 -11.432357 1.143012 -1.868082 6.130039 -0.168396
-14.887549 9.066905 -7.768793 -1.206504 4.792624 -0.629592
-14.617172 1.214114 14.300772 0.094527 3.742910 -0.092481
-1.981185 17.050050 -9.728252 -0.352215 6.942057 -1.729491
-12.605355 5.648918 3.445670 -1.193638 6.123608 0.326281
9.404343 -9.358950 -14.206972 -0.877474 4.795296 1.325585
11.806718 -11.934129 1.817257 -1.847586 6.367938 -0.284375
-11.778288 -13.584031 -2.875366 1.673714 6.094175 0.408594
9.220295 12.255147 13.876804 0.885204 4.901607 1.332258
4.569330 6.561970 13.358504 0.424292 5.669851 1.240425
-6.338869 10.694952 15.856652 -0.547438 4.753543 1.369414
5.876846 6.584797 13.227535 0.514748 5.519861 1.158588
9.676932 -1.080363 -9.311456 -0.742181 5.918644 0.714151
9.923545 -12.550710 4.374895 -1.674406 6.692474 -0.738179
7.463745 16.625182 12.700209 0.862182 5.372364 1.467077
13.270383 6.975011 -4.119715 1.363422 5.787221 -0.423267
2.479841 -0.900276 -11.056348 -0.275508 7.125087 1.228351
9.967732 8.966711 -13.369737 0.814704 4.825079 -1.092764
-0.108197 -3.407987 -6.159919 0.050025 12.783756 2.848038
-6.735435 -11.347109 -13.822128 0.750613 5.245025 1.540371
3.785140 -6.624011 -9.045439 -0.938284 8.161900 2.242239
-13.755176 4.756352 -10.215233 -0.498934 4.541398 -0.370532
5.394150 0.270869 -12.281063 -0.244132 5.876412 0.555824
